	Name	Price	Provider	Review	Rating	Link	Wifi	Breakfast	Parking	Restaurant
153	The Little House in the Ricefields	NPR 2,522	Booking.com	34 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2647652-Reviews-The_Little_House_in_the_Ricefields-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Reg.html	true	false	true	false
154	Aster Hotel Nepal	NPR 2,184	Booking.com	29 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d10748796-Reviews-Aster_Hotel_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
155	Kantipur Temple House	NPR 6,762	Booking.com	889 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338257-Reviews-Kantipur_Temple_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
156	Green Hotel	NPR 2,513	Expedia	44 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3513573-Reviews-Green_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
157	Hotel Marshyangdi	NPR 4,934	Expedia	254 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d310331-Reviews-Hotel_Marshyangdi-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
158	Kirtipur Hillside Hotel & Resort	NPR 2,743	Expedia	27 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2559965-Reviews-Kirtipur_Hillside_Hotel_Resort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
159	Dipankara Holiday Home	NPR 1,654	Booking.com	30 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d4242479-Reviews-Dipankara_Holiday_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
160	Hotel Devachan	NPR 890	Expedia	28 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3320061-Reviews-Hotel_Devachan-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
161	Hotel Vaishali	NPR 6,075	Expedia	379 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d305976-Reviews-Hotel_Vaishali-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
162	Hotel Pokhara Peace	NPR 1,764	Booking.com	79 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1904888-Reviews-Hotel_Pokhara_Peace-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
163	Hotel Hana	NPR 1,270	Booking.com	35 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3208571-Reviews-Hotel_Hana-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
164	Family Peace House	NPR 621	Booking.com	95 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1627552-Reviews-Family_Peace_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
165	Hotel Backpackers INN	NPR 1,524	Booking.com	53 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3212872-Reviews-Hotel_Backpackers_INN-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
166	Hotel Dhargye Khangsar	NPR 3,787	Expedia	25 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7705826-Reviews-Hotel_Dhargye_Khangsar-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
167	Eco Homestay	NPR 3,812	Booking.com	21 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d4724425-Reviews-Eco_Homestay-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
168	Hotel Kaze Darbar	NPR 5,927	Expedia	50 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d5075613-Reviews-Hotel_Kaze_Darbar-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
169	Simrika Homes	NPR 946	Expedia	30 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8846595-Reviews-Simrika_Homes-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
170	Hotel Manaslu	NPR 7,784	Expedia	283 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d338248-Reviews-Hotel_Manaslu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
171	Kathmandu View Hotel	NPR 2,910	Booking.com	23 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3922845-Reviews-Kathmandu_View_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
172	Maya Guest House	NPR 2,231	Booking.com	28 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d1224402-Reviews-Maya_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
173	Hotel Impala Garden	NPR 1,381	Expedia	44 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d642294-Reviews-Hotel_Impala_Garden-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
174	Platinum Hotel & Spa	NPR 12,070	Expedia	57 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7749057-Reviews-Platinum_Hotel_Spa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
175	Solid Rock Lodge & Restaurant	NPR 2,910	Agoda.com	20 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12220594-Reviews-Solid_Rock_Lodge_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
176	OYO 11468 Kathmandu Embassy Hotel	NPR 1,712	Booking.com	50 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8408952-Reviews-OYO_11468_Kathmandu_Embassy_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regi.html	true	false	true	false
177	Hotel Discovery Inn	NPR 1,372	Expedia	207 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d2330555-Reviews-Hotel_Discovery_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
178	Classic Nepal Hotel	NPR 1,710	Hotels.com	28 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12541486-Reviews-Classic_Nepal_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
179	Anita's Home Stay	NPR 1,667	Booking.com	43 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8764117-Reviews-Anita_s_Home_Stay-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
180	Raniban Homestay	NPR 3,395	Booking.com	23 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d8522505-Reviews-Raniban_Homestay-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
181	Hotel Namtso	NPR 1,850	Booking.com	20 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7622991-Reviews-Hotel_Namtso-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
182	Hotel Thamel Park	NPR 1,961	Booking.com	18 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d12674084-Reviews-Hotel_Thamel_Park-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
183	The Choice Hotel	NPR 1,854	Expedia	48 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d3228907-Reviews-The_Choice_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
184	Kathmandu Garden Home	NPR 1,766	Expedia	43 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d11802348-Reviews-Kathmandu_Garden_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
185	Un Dia Blanco Eco Inn	NPR 1,495	TripAdvisor	25 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293890-d7916720-Reviews-Un_Dia_Blanco_Eco_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	false
